terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito
7612099,Terminal S. Miguel - Plat 03,,-23.491610,-46.435216,onibus,municipal,existente,São Paulo,kml_56
7612100,Terminal S. Miguel - Plat 04,,-23.491504,-46.435175,onibus,municipal,existente,São Paulo,kml_56
7612160,Terminal S. Miguel - Plat 02,,-23.491725,-46.434948,onibus,municipal,existente,São Paulo,kml_56
7612170,Terminal S. Miguel - Plat 04,,-23.491508,-46.435033,onibus,municipal,existente,São Paulo,kml_56
7612171,Terminal S. Miguel - Plat 04,,-23.491516,-46.434845,onibus,municipal,existente,São Paulo,kml_56
7612172,Terminal S. Miguel - Plat 04,,-23.491527,-46.434506,onibus,municipal,existente,São Paulo,kml_56
7612174,Terminal S. Miguel - Plat 03,Term. S. Miguel - Plat 03 Ref.: Ts 3001-10 / Tp N333-11,-23.491639,-46.434512,onibus,municipal,existente,São Paulo,kml_56
7612175,Terminal S. Miguel - Plat 03,,-23.491643,-46.434274,onibus,municipal,existente,São Paulo,kml_56
7612184,Terminal S. Miguel - Plat 02,Term. S. Miguel - Plat 02 Ref.: Term. São Miguel - Plat 02,-23.491755,-46.434238,onibus,municipal,existente,São Paulo,kml_56
7805250,Terminal Sapopemba,Ref.: Av. Arq. Volanova Artigas.,-23.614045,-46.500996,onibus,municipal,existente,São Paulo,kml_43
8010134,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.546793,-46.630797,onibus,municipal,existente,São Paulo,kml_94
8010135,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547063,-46.630595,onibus,municipal,existente,São Paulo,kml_94
8010136,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547509,-46.630274,onibus,municipal,existente,São Paulo,kml_94
8010137,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547665,-46.630157,onibus,municipal,existente,São Paulo,kml_94
8010164,Terminal Mercado,Term. Mercado Ref.: Vdto Antonio Nakashima/ Vdto Diario Popular,-23.547015,-46.628892,onibus,municipal,existente,São Paulo,kml_94
8010174,"Terminal Parque Dom Pedro II - Plat 0, 0",Term. Parque Dom Pedro II - Plat 0,-23.547918,-46.629967,onibus,municipal,existente,São Paulo,kml_94
8010176,"Terminal Parque Dom Pedro II - Plat 01, 0",Term. Parque Dom Pedro II - Plat 01,-23.547725,-46.630015,onibus,municipal,existente,São Paulo,kml_94
8010178,"Terminal Parque Dom Pedro II - Plat 02, 0",Term. Parque Dom Pedro II - Plat 02,-23.546318,-46.630865,onibus,municipal,existente,São Paulo,kml_94
8010180,"Terminal Parque Dom Pedro II - Plat 02, 0",Term. Parque Dom Pedro II - Plat 02,-23.547347,-46.630136,onibus,municipal,existente,São Paulo,kml_94
8010181,"Terminal Parque Dom Pedro II - Plat 01, 0",Term. Parque Dom Pedro II - Plat 01,-23.548043,-46.629789,onibus,municipal,existente,São Paulo,kml_94
8010182,"Terminal Parque Dom Pedro II - Plat 03, 0",Term. Parque Dom Pedro II - Plat 03,-23.546196,-46.630731,onibus,municipal,existente,São Paulo,kml_94
8010189,Terminal Parque Dom Pedro II - Plat 04,,-23.546461,-46.630441,onibus,municipal,existente,São Paulo,kml_94
8210186,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.540904,-46.576110,onibus,municipal,existente,São Paulo,kml_32
8210187,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),Term. Metrô Tatuapé (lado Sul- Shop. Tatuapé) Ref.: R. Cruz Alta,-23.540938,-46.576301,onibus,municipal,existente,São Paulo,kml_32
8210188,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.540973,-46.576459,onibus,municipal,existente,São Paulo,kml_32
8210189,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541010,-46.576636,onibus,municipal,existente,São Paulo,kml_32
8210190,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541028,-46.576741,onibus,municipal,existente,São Paulo,kml_32
8210191,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541046,-46.576837,onibus,municipal,existente,São Paulo,kml_32
8210192,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541257,-46.576843,onibus,municipal,existente,São Paulo,kml_32
8210194,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541227,-46.576705,onibus,municipal,existente,São Paulo,kml_32
8210196,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541143,-46.576375,onibus,municipal,existente,São Paulo,kml_32
8210197,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541008,-46.576149,onibus,municipal,existente,São Paulo,kml_32
8210198,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541054,-46.575992,onibus,municipal,existente,São Paulo,kml_32
8210199,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541019,-46.575893,onibus,municipal,existente,São Paulo,kml_32
8210228,Terminal Metrô Carrão (lado Norte) Plat. A,,-23.536999,-46.563524,onibus,municipal,existente,São Paulo,kml_32
8210267,Terminal Metrô Carrão (lado Sul) Plat. C,Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plataforma C,-23.538648,-46.564700,onibus,municipal,existente,São Paulo,kml_32
8412847,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Rua Paulo De Faria - Rua Paranabi - Metrô Tucuruvi,-23.480392,-46.602630,onibus,municipal,existente,São Paulo,kml_96
8412848,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Rua Paranabi - Metrô Tucuruvi,-23.480291,-46.602563,onibus,municipal,existente,São Paulo,kml_96
8412849,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metrô Tucuruvi - Rua Paranati,-23.480177,-46.602478,onibus,municipal,existente,São Paulo,kml_96
8412850,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.480072,-46.602406,onibus,municipal,existente,São Paulo,kml_96
8412851,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.479913,-46.602304,onibus,municipal,existente,São Paulo,kml_96
8412852,Terminal Metrô Tucuruvi 2,,-23.479844,-46.602255,onibus,municipal,existente,São Paulo,kml_96
8412853,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.479795,-46.602222,onibus,municipal,existente,São Paulo,kml_96
8412854,Terminal Metrô Tucuruvi 2,,-23.479726,-46.602176,onibus,municipal,existente,São Paulo,kml_96
8412856,Terminal Metrô Tucuruvi 2,,-23.479347,-46.601927,onibus,municipal,existente,São Paulo,kml_96
8412863,Terminal Metrô Tucuruvi 2,,-23.479663,-46.602124,onibus,municipal,existente,São Paulo,kml_96
8412890,Terminal Metrô Tucuruvi 3,Term. Metrô Tucuruvi 3 Ref.: Terminal Tucuruvi III,-23.480799,-46.604136,onibus,municipal,existente,São Paulo,kml_96
8412897,Terminal Metrô Parada Inglesa,Ref.: Plataforma 1,-23.486729,-46.608476,onibus,municipal,existente,São Paulo,kml_96
9206446,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Term. Metrô Ana Rosa,-23.581772,-46.638568,onibus,municipal,existente,São Paulo,kml_75
9206522,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av. Prof. Noe De Azevedo/av. Lins De Vasconcelos,-23.589360,-46.633600,onibus,municipal,existente,São Paulo,kml_75
9206526,Terminal Metrô Ana Rosa,,-23.581813,-46.638357,onibus,municipal,existente,São Paulo,kml_75
9206530,Terminal Sta. Cruz,,-23.599576,-46.637221,onibus,municipal,existente,São Paulo,kml_75
9206531,Terminal Sta. Cruz,Term. Sta. Cruz Ref.: Rua Pedro De Toledo - Rua Loefgren,-23.598751,-46.637217,onibus,municipal,existente,São Paulo,kml_75
9206534,Terminal Sta. Cruz,Term. Sta. Cruz Ref.: Rua Pedro De Toledo - Rua Loefgren,-23.599152,-46.637233,onibus,municipal,existente,São Paulo,kml_75
9206547,Terminal Metrô Ana Rosa,,-23.582065,-46.638407,onibus,municipal,existente,São Paulo,kml_75
9206565,Terminal Metrô Vila Mariana,,-23.589387,-46.633954,onibus,municipal,existente,São Paulo,kml_75
9206568,Terminal Metrô Ana Rosa,,-23.581737,-46.638389,onibus,municipal,existente,São Paulo,kml_75
9206576,Terminal Metrô Vila Mariana,,-23.589472,-46.634041,onibus,municipal,existente,São Paulo,kml_75
9309375,"Terminal Metrô Patriarca (lado Sul), 0",Term. Metrô Patriarca (lado Sul) Ref.: Term. Metrô Patriarca - Lado Sul,-23.531287,-46.502311,onibus,municipal,existente,São Paulo,kml_80
9309396,"Terminal Metrô Patriarca (lado Sul), 2220",Ref.: Av. Antonio Estevão De Carvalho,-23.531450,-46.502051,onibus,municipal,existente,São Paulo,kml_80
9505468,"Terminal V. Prudente Central, 0",Ref.: Rua Ibitirama,-23.584901,-46.583345,onibus,municipal,existente,São Paulo,kml_6
9505603,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Esquina Da Rua Ibitirama - Term. V. Prudente - Sul - Plat. 6,-23.584963,-46.584026,onibus,municipal,existente,São Paulo,kml_6
9505611,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Term. V. Prudente - Sul - Plat. 6,-23.585015,-46.583838,onibus,municipal,existente,São Paulo,kml_6
9505612,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Term. V. Prudente - Sul - Plat. 5,-23.585044,-46.583724,onibus,municipal,existente,São Paulo,kml_6
9505613,Terminal V. Prudente - Sul - Plat. 6,Term. V. Prudente - Sul,-23.585134,-46.583464,onibus,municipal,existente,São Paulo,kml_6
9505615,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 5,-23.584721,-46.583829,onibus,municipal,existente,São Paulo,kml_6
9505618,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Sul - Plat. 5,-23.584778,-46.583722,onibus,municipal,existente,São Paulo,kml_6
9505619,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.585035,-46.582885,onibus,municipal,existente,São Paulo,kml_6
9505620,Terminal V. Prudente Central,,-23.584931,-46.583120,onibus,municipal,existente,São Paulo,kml_6
9505621,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.585136,-46.582346,onibus,municipal,existente,São Paulo,kml_6
9505623,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.584664,-46.583990,onibus,municipal,existente,São Paulo,kml_6
9505624,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 4,-23.584746,-46.583548,onibus,municipal,existente,São Paulo,kml_6
9505625,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 4,-23.585078,-46.582566,onibus,municipal,existente,São Paulo,kml_6
9505627,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 3,-23.584281,-46.583848,onibus,municipal,existente,São Paulo,kml_6
9505629,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 2,-23.584739,-46.582629,onibus,municipal,existente,São Paulo,kml_6
9505632,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 2,-23.584555,-46.583022,onibus,municipal,existente,São Paulo,kml_6
9505634,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 2,-23.584320,-46.583556,onibus,municipal,existente,São Paulo,kml_6
9505635,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 2,-23.584221,-46.583838,onibus,municipal,existente,São Paulo,kml_6
9505646,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. Vl. Prudente - Pl 03,-23.584792,-46.582607,onibus,municipal,existente,São Paulo,kml_6
9505650,Terminal V. Prudente Central,,-23.584580,-46.583157,onibus,municipal,existente,São Paulo,kml_6
9607516,Terminal Vila Sônia,,-23.590998,-46.736223,onibus,municipal,existente,São Paulo,kml_14
9607517,Terminal Vila Sônia,,-23.591257,-46.736083,onibus,municipal,existente,São Paulo,kml_14
9607518,Terminal Vila Sônia,,-23.591442,-46.735984,onibus,municipal,existente,São Paulo,kml_14
9607519,Terminal Vila Sônia,,-23.591238,-46.736066,onibus,municipal,existente,São Paulo,kml_14
9607520,Terminal Vila Sônia,,-23.591451,-46.735954,onibus,municipal,existente,São Paulo,kml_14
9607521,Terminal Vila Sônia,,-23.591104,-46.735778,onibus,municipal,existente,São Paulo,kml_14
9607522,Terminal Vila Sônia,,-23.591092,-46.735763,onibus,municipal,existente,São Paulo,kml_14
9607523,Terminal Vila Sônia,,-23.591492,-46.735581,onibus,municipal,existente,São Paulo,kml_14
9607524,Terminal Vila Sônia,,-23.591438,-46.735577,onibus,municipal,existente,São Paulo,kml_14
9607526,Terminal Vila Sônia,,-23.591325,-46.736020,onibus,municipal,existente,São Paulo,kml_14
50007001,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540408,-46.483155,onibus,municipal,existente,São Paulo,kml_82
50007002,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540535,-46.483056,onibus,municipal,existente,São Paulo,kml_82
50007003,Terminal Metrô Artur Alvim,Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540637,-46.482974,onibus,municipal,existente,São Paulo,kml_82
50007005,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540644,-46.483233,onibus,municipal,existente,São Paulo,kml_82
50007006,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540478,-46.483358,onibus,municipal,existente,São Paulo,kml_82
50007007,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540165,-46.483565,onibus,municipal,existente,São Paulo,kml_82
50007607,Terminal Metrô Artur Alvim (lado Sul),Term. Metrô Artur Alvim (lado Sul) Ref.: Av Padre Estanislau De Campos,-23.541136,-46.484330,onibus,municipal,existente,São Paulo,kml_82
50007682,Terminal Metrô Artur Alvim (lado Sul),Term. Metrô Artur Alvim (lado Sul) Ref.: Av Padre Estanislau De Campos/ Av Aguia De Haia,-23.540975,-46.484483,onibus,municipal,existente,São Paulo,kml_82
60017141,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526339,-46.667990,onibus,municipal,existente,São Paulo,kml_77
60017142,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526305,-46.668322,onibus,municipal,existente,São Paulo,kml_77
60017191,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Terminal Barra Funda - Lado Sul,-23.526176,-46.668398,onibus,municipal,existente,São Paulo,kml_77
60017192,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Terminal Barra Funda - Lado Sul,-23.526223,-46.667886,onibus,municipal,existente,São Paulo,kml_77
60017193,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av. Auro Soares De Moura Antrade,-23.526252,-46.667517,onibus,municipal,existente,São Paulo,kml_77
60017195,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526285,-46.666947,onibus,municipal,existente,São Paulo,kml_77
60017196,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526303,-46.666750,onibus,municipal,existente,São Paulo,kml_77
60017197,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526330,-46.666472,onibus,municipal,existente,São Paulo,kml_77
60017198,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526349,-46.666241,onibus,municipal,existente,São Paulo,kml_77
60017199,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526365,-46.666034,onibus,municipal,existente,São Paulo,kml_77
60017200,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526383,-46.665849,onibus,municipal,existente,São Paulo,kml_77
60017201,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526503,-46.665997,onibus,municipal,existente,São Paulo,kml_77
60017202,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526490,-46.666413,onibus,municipal,existente,São Paulo,kml_77
60017203,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526450,-46.666876,onibus,municipal,existente,São Paulo,kml_77
60017204,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526428,-46.667035,onibus,municipal,existente,São Paulo,kml_77
60017205,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526398,-46.667290,onibus,municipal,existente,São Paulo,kml_77
60017206,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526375,-46.667535,onibus,municipal,existente,São Paulo,kml_77
60017207,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526355,-46.667752,onibus,municipal,existente,São Paulo,kml_77
80014509,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542202,-46.589780,onibus,municipal,existente,São Paulo,kml_49
80014510,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542257,-46.589862,onibus,municipal,existente,São Paulo,kml_49
80014511,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542288,-46.589965,onibus,municipal,existente,São Paulo,kml_49
80014512,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Doutor Clementino,-23.542333,-46.590099,onibus,municipal,existente,São Paulo,kml_49
80014514,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542491,-46.590241,onibus,municipal,existente,São Paulo,kml_49
80014515,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542451,-46.590107,onibus,municipal,existente,São Paulo,kml_49
80014516,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542418,-46.589986,onibus,municipal,existente,São Paulo,kml_49
80014517,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542379,-46.589846,onibus,municipal,existente,São Paulo,kml_49
80014518,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542341,-46.589728,onibus,municipal,existente,São Paulo,kml_49
80014593,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.542896,-46.588300,onibus,municipal,existente,São Paulo,kml_49
80014594,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.542958,-46.588601,onibus,municipal,existente,São Paulo,kml_49
80014595,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543013,-46.588865,onibus,municipal,existente,São Paulo,kml_49
80014596,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543093,-46.589246,onibus,municipal,existente,São Paulo,kml_49
80014597,Terminal Metrô Belém (sul) Pl. D,Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543188,-46.589038,onibus,municipal,existente,São Paulo,kml_49
120010363,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo - Term. Usp,-23.552542,-46.732192,onibus,municipal,existente,São Paulo,kml_27
120010364,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552474,-46.732154,onibus,municipal,existente,São Paulo,kml_27
120010365,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552416,-46.732118,onibus,municipal,existente,São Paulo,kml_27
120010366,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552379,-46.732089,onibus,municipal,existente,São Paulo,kml_27
120010367,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552309,-46.732051,onibus,municipal,existente,São Paulo,kml_27
130001838,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474769,-46.669671,onibus,municipal,existente,São Paulo,kml_7
130001839,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 3,-23.475018,-46.669760,onibus,municipal,existente,São Paulo,kml_7
130001840,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha -- Pmd 02,-23.475306,-46.669826,onibus,municipal,existente,São Paulo,kml_7
130001841,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha -- Pmd 1,-23.475139,-46.669709,onibus,municipal,existente,São Paulo,kml_7
130001842,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474690,-46.669809,onibus,municipal,existente,São Paulo,kml_7
130001843,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474841,-46.669880,onibus,municipal,existente,São Paulo,kml_7
130001844,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475005,-46.669932,onibus,municipal,existente,São Paulo,kml_7
130001845,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475166,-46.670000,onibus,municipal,existente,São Paulo,kml_7
130001846,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475259,-46.670115,onibus,municipal,existente,São Paulo,kml_7
130001847,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475690,-46.670626,onibus,municipal,existente,São Paulo,kml_7
130001848,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475726,-46.670726,onibus,municipal,existente,São Paulo,kml_7
130001849,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475763,-46.670797,onibus,municipal,existente,São Paulo,kml_7
130001850,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 13,-23.475621,-46.670492,onibus,municipal,existente,São Paulo,kml_7
130001854,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474768,-46.670029,onibus,municipal,existente,São Paulo,kml_7
130001855,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474698,-46.670005,onibus,municipal,existente,São Paulo,kml_7
130001856,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474611,-46.669976,onibus,municipal,existente,São Paulo,kml_7
130005095,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 6,-23.474426,-46.669630,onibus,municipal,existente,São Paulo,kml_7
130005096,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474604,-46.669667,onibus,municipal,existente,São Paulo,kml_7
170011512,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630841,-46.772933,onibus,municipal,existente,São Paulo,kml_52
170011513,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631020,-46.772595,onibus,municipal,existente,São Paulo,kml_52
170011517,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631441,-46.771886,onibus,municipal,existente,São Paulo,kml_52
170011518,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631394,-46.771978,onibus,municipal,existente,São Paulo,kml_52
170011520,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630751,-46.773178,onibus,municipal,existente,São Paulo,kml_52
170011521,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630650,-46.773389,onibus,municipal,existente,São Paulo,kml_52
