estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito,latlon
estacao_agregada_1364,Estação agregada 1364,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5204500191904,-46.7334419151737,dados,São Paulo,kml_59,"-23.520450,-46.733442"
estacao_agregada_1365,Estação agregada 1365,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5194421862474,-46.7306243848135,dados,São Paulo,kml_59,"-23.519442,-46.730624"
estacao_agregada_1366,Estação agregada 1366,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5193257674979,-46.7276476397059,dados,São Paulo,kml_59,"-23.519326,-46.727648"
estacao_agregada_1367,Estação agregada 1367,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5189397441737,-46.7246655660614,dados,São Paulo,kml_59,"-23.518940,-46.724666"
estacao_agregada_1368,Estação agregada 1368,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5187818684164,-46.7181543578706,dados,São Paulo,kml_45,"-23.518782,-46.718154"
estacao_agregada_1369,Estação agregada 1369,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5198979961469,-46.7154022971107,dados,São Paulo,kml_45,"-23.519898,-46.715402"
estacao_agregada_1370,Estação agregada 1370,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.5203591953011,-46.71242399445909,dados,São Paulo,kml_45,"-23.520359,-46.712424"
estacao_agregada_1371,Estação agregada 1371,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 8 - Diamante,,,existente,,-23.519165989452,-46.7097054113046,dados,São Paulo,kml_45,"-23.519166,-46.709705"
estacao_agregada_1372,Estação agregada 1372,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7568540879001,-46.7104137337761,dados,São Paulo,kml_26,"-23.756854,-46.710414"
estacao_agregada_1373,Estação agregada 1373,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7600019444448,-46.711727191832,dados,São Paulo,kml_26,"-23.760002,-46.711727"
estacao_agregada_1374,Estação agregada 1374,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7629630582497,-46.7120024885846,dados,São Paulo,kml_26,"-23.762963,-46.712002"
estacao_agregada_1375,Estação agregada 1375,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7668299410554,-46.71199432072459,dados,São Paulo,kml_26,"-23.766830,-46.711994"
estacao_agregada_1376,Estação agregada 1376,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.775362306057,-46.7120288483868,dados,São Paulo,kml_28,"-23.775362,-46.712029"
estacao_agregada_1377,Estação agregada 1377,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7787489836825,-46.71100818096609,dados,São Paulo,kml_47,"-23.778749,-46.711008"
estacao_agregada_1378,Estação agregada 1378,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.534295386782,-46.74471877077279,dados,São Paulo,kml_59,"-23.534295,-46.744719"
estacao_agregada_1379,Estação agregada 1379,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5390590627602,-46.7408189722002,dados,São Paulo,kml_59,"-23.539059,-46.740819"
estacao_agregada_1380,Estação agregada 1380,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5409587905156,-46.738677289947,dados,São Paulo,kml_59,"-23.540959,-46.738677"
estacao_agregada_1381,Estação agregada 1381,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5428383396126,-46.7365575585981,dados,São Paulo,kml_59,"-23.542838,-46.736558"
estacao_agregada_1382,Estação agregada 1382,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5485024786926,-46.7301479725305,dados,São Paulo,kml_11,"-23.548502,-46.730148"
estacao_agregada_1383,Estação agregada 1383,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.54984912069269,-46.72757264292199,dados,São Paulo,kml_11,"-23.549849,-46.727573"
estacao_agregada_1384,Estação agregada 1384,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5511946853294,-46.7248188245397,dados,São Paulo,kml_11,"-23.551195,-46.724819"
estacao_agregada_1385,Estação agregada 1385,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5524648180647,-46.7222221373533,dados,São Paulo,kml_11,"-23.552465,-46.722222"
estacao_agregada_1386,Estação agregada 1386,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5538655023763,-46.7193570832594,dados,São Paulo,kml_11,"-23.553866,-46.719357"
estacao_agregada_1387,Estação agregada 1387,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5552147036785,-46.7165982327517,dados,São Paulo,kml_11,"-23.555215,-46.716598"
estacao_agregada_1388,Estação agregada 1388,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5590365501902,-46.708825930203,dados,São Paulo,kml_11,"-23.559037,-46.708826"
estacao_agregada_1389,Estação agregada 1389,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5605824219394,-46.7063340378963,dados,São Paulo,kml_11,"-23.560582,-46.706334"
estacao_agregada_1390,Estação agregada 1390,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5627344039636,-46.70453355928871,dados,São Paulo,kml_11,"-23.562734,-46.704534"
estacao_agregada_1391,Estação agregada 1391,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5703362789966,-46.7015483817005,dados,São Paulo,kml_37,"-23.570336,-46.701548"
estacao_agregada_1392,Estação agregada 1392,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5756052639351,-46.69657518045171,dados,São Paulo,kml_37,"-23.575605,-46.696575"
estacao_agregada_1393,Estação agregada 1393,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5780541122868,-46.6950204149241,dados,São Paulo,kml_37,"-23.578054,-46.695020"
estacao_agregada_1394,Estação agregada 1394,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5805164351239,-46.6936078888837,dados,São Paulo,kml_37,"-23.580516,-46.693608"
estacao_agregada_1395,Estação agregada 1395,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5879893433113,-46.6909621572132,dados,São Paulo,kml_57,"-23.587989,-46.690962"
estacao_agregada_1396,Estação agregada 1396,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5906003482572,-46.6918189859821,dados,São Paulo,kml_57,"-23.590600,-46.691819"
estacao_agregada_1397,Estação agregada 1397,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5975208100088,-46.6933292155914,dados,São Paulo,kml_57,"-23.597521,-46.693329"
estacao_agregada_1398,Estação agregada 1398,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.5999090650819,-46.6949545979679,dados,São Paulo,kml_57,"-23.599909,-46.694955"
estacao_agregada_1399,Estação agregada 1399,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.60842628363771,-46.6979007969693,dados,São Paulo,kml_57,"-23.608426,-46.697901"
estacao_agregada_1400,Estação agregada 1400,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6111715930235,-46.6984949148948,dados,São Paulo,kml_57,"-23.611172,-46.698495"
estacao_agregada_1401,Estação agregada 1401,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6298625613601,-46.71407729452671,dados,São Paulo,kml_74,"-23.629863,-46.714077"
estacao_agregada_1402,Estação agregada 1402,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6321225117924,-46.7162337096154,dados,São Paulo,kml_74,"-23.632123,-46.716234"
estacao_agregada_1403,Estação agregada 1403,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6342386176038,-46.7182161003563,dados,São Paulo,kml_74,"-23.634239,-46.718216"
estacao_agregada_1404,Estação agregada 1404,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6363340889344,-46.72017693577761,dados,São Paulo,kml_74,"-23.636334,-46.720177"
estacao_agregada_1405,Estação agregada 1405,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6423690350532,-46.7250752628187,dados,São Paulo,kml_74,"-23.642369,-46.725075"
estacao_agregada_1406,Estação agregada 1406,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.650022968977,-46.7244208038454,dados,São Paulo,kml_74,"-23.650023,-46.724421"
estacao_agregada_1407,Estação agregada 1407,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6524934337293,-46.72232134518319,dados,São Paulo,kml_74,"-23.652493,-46.722321"
estacao_agregada_1408,Estação agregada 1408,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6579903265925,-46.7167337482852,dados,São Paulo,kml_74,"-23.657990,-46.716734"
estacao_agregada_1409,Estação agregada 1409,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6596677481998,-46.7141876064247,dados,São Paulo,kml_74,"-23.659668,-46.714188"
estacao_agregada_1410,Estação agregada 1410,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6664044183537,-46.7089862619468,dados,São Paulo,kml_20,"-23.666404,-46.708986"
estacao_agregada_1411,Estação agregada 1411,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6687719467485,-46.70751681001191,dados,São Paulo,kml_20,"-23.668772,-46.707517"
estacao_agregada_1412,Estação agregada 1412,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6713353250465,-46.7059905501739,dados,São Paulo,kml_20,"-23.671335,-46.705991"
estacao_agregada_1413,Estação agregada 1413,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6737743433049,-46.704466682846,dados,São Paulo,kml_20,"-23.673774,-46.704467"
estacao_agregada_1414,Estação agregada 1414,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.679705466486,-46.7001108587305,dados,São Paulo,kml_20,"-23.679705,-46.700111"
estacao_agregada_1415,Estação agregada 1415,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6818332851655,-46.6982252593152,dados,São Paulo,kml_20,"-23.681833,-46.698225"
estacao_agregada_1416,Estação agregada 1416,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6846110825303,-46.6965272015672,dados,São Paulo,kml_20,"-23.684611,-46.696527"
estacao_agregada_1417,Estação agregada 1417,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.687188030329,-46.6953943895417,dados,São Paulo,kml_20,"-23.687188,-46.695394"
estacao_agregada_1418,Estação agregada 1418,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6892999831911,-46.6931458726335,dados,São Paulo,kml_20,"-23.689300,-46.693146"
estacao_agregada_1419,Estação agregada 1419,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6906764558337,-46.6900600459635,dados,São Paulo,kml_20,"-23.690676,-46.690060"
estacao_agregada_1420,Estação agregada 1420,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6921212593497,-46.68738636179561,dados,São Paulo,kml_20,"-23.692121,-46.687386"
estacao_agregada_1421,Estação agregada 1421,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6944098240973,-46.68581465532531,dados,São Paulo,kml_20,"-23.694410,-46.685815"
estacao_agregada_1422,Estação agregada 1422,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.6971491909922,-46.685610319426,dados,São Paulo,kml_20,"-23.697149,-46.685610"
estacao_agregada_1423,Estação agregada 1423,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7092177497107,-46.6893615200088,dados,São Paulo,kml_26,"-23.709218,-46.689362"
estacao_agregada_1424,Estação agregada 1424,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7129729392256,-46.6904991383757,dados,São Paulo,kml_26,"-23.712973,-46.690499"
estacao_agregada_1425,Estação agregada 1425,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7160475841225,-46.691428938843,dados,São Paulo,kml_26,"-23.716048,-46.691429"
estacao_agregada_1426,Estação agregada 1426,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7187611901939,-46.6919978914577,dados,São Paulo,kml_26,"-23.718761,-46.691998"
estacao_agregada_1427,Estação agregada 1427,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7254937504844,-46.6915378522721,dados,São Paulo,kml_26,"-23.725494,-46.691538"
estacao_agregada_1428,Estação agregada 1428,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7282668299667,-46.6915580605306,dados,São Paulo,kml_26,"-23.728267,-46.691558"
estacao_agregada_1429,Estação agregada 1429,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.7309008447041,-46.6925346946444,dados,São Paulo,kml_26,"-23.730901,-46.692535"
estacao_agregada_1430,Estação agregada 1430,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.733385831704,-46.69445865872729,dados,São Paulo,kml_47,"-23.733386,-46.694459"
estacao_agregada_1431,Estação agregada 1431,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.74497660272508,-46.70404023569068,dados,São Paulo,kml_26,"-23.744977,-46.704040"
estacao_agregada_1432,Estação agregada 1432,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 9 - Esmeralda,,,existente,,-23.74767757844401,-46.70611642796516,dados,São Paulo,kml_47,"-23.747678,-46.706116"
estacao_agregada_1903,Estação agregada 1903,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.6346670175592,-46.73339926501675,dados,São Paulo,kml_38,"-23.634667,-46.733399"
estacao_agregada_1904,Estação agregada 1904,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.6335093062529,-46.73055790705472,dados,São Paulo,kml_38,"-23.633509,-46.730558"
estacao_agregada_1905,Estação agregada 1905,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.63456735462541,-46.72775842918062,dados,São Paulo,kml_38,"-23.634567,-46.727758"
estacao_agregada_1906,Estação agregada 1906,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.63182594931854,-46.7277355260862,dados,São Paulo,kml_38,"-23.631826,-46.727736"
estacao_agregada_1907,Estação agregada 1907,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.62666422761296,-46.72691183506122,dados,São Paulo,kml_38,"-23.626664,-46.726912"
estacao_agregada_1908,Estação agregada 1908,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.61159480020073,-46.71784602293115,dados,São Paulo,kml_24,"-23.611595,-46.717846"
estacao_agregada_1909,Estação agregada 1909,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.61363423684367,-46.71547848611714,dados,São Paulo,kml_24,"-23.613634,-46.715478"
estacao_agregada_1910,Estação agregada 1910,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.61235053378152,-46.71288013177467,dados,São Paulo,kml_24,"-23.612351,-46.712880"
estacao_agregada_1911,Estação agregada 1911,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.60434258552301,-46.71239010393036,dados,São Paulo,kml_24,"-23.604343,-46.712390"
estacao_agregada_1912,Estação agregada 1912,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.60180052534878,-46.71126416257157,dados,São Paulo,kml_24,"-23.601801,-46.711264"
estacao_agregada_1913,Estação agregada 1913,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.59978237956886,-46.70873572211823,dados,São Paulo,kml_24,"-23.599782,-46.708736"
estacao_agregada_1914,Estação agregada 1914,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.59687404568165,-46.70854850009467,dados,São Paulo,kml_24,"-23.596874,-46.708549"
estacao_agregada_1915,Estação agregada 1915,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.59421008520401,-46.70606188217619,dados,São Paulo,kml_24,"-23.594210,-46.706062"
estacao_agregada_1916,Estação agregada 1916,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.59194905042568,-46.70414748254735,dados,São Paulo,kml_24,"-23.591949,-46.704147"
estacao_agregada_1917,Estação agregada 1917,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58979570523018,-46.70189373231083,dados,São Paulo,kml_24,"-23.589796,-46.701894"
estacao_agregada_1918,Estação agregada 1918,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.5879849063618,-46.69940811623276,dados,São Paulo,kml_24,"-23.587985,-46.699408"
estacao_agregada_1919,Estação agregada 1919,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58662611100887,-46.69396311037863,dados,São Paulo,kml_24,"-23.586626,-46.693963"
estacao_agregada_1920,Estação agregada 1920,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58116058772071,-46.68423575533915,dados,São Paulo,kml_37,"-23.581161,-46.684236"
estacao_agregada_1921,Estação agregada 1921,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58055509148555,-46.68014643443962,dados,São Paulo,kml_37,"-23.580555,-46.680146"
estacao_agregada_1922,Estação agregada 1922,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.57764090851191,-46.67407975565112,dados,São Paulo,kml_37,"-23.577641,-46.674080"
estacao_agregada_1923,Estação agregada 1923,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.54711011197321,-46.62908396341926,dados,São Paulo,kml_94,"-23.547110,-46.629084"
estacao_agregada_1924,Estação agregada 1924,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58480566793305,-46.59956013476161,dados,São Paulo,kml_41,"-23.584806,-46.599560"
estacao_agregada_1925,Estação agregada 1925,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.58746044434764,-46.59823466486425,dados,São Paulo,kml_41,"-23.587460,-46.598235"
estacao_agregada_1926,Estação agregada 1926,Sistema Suplementar,Subsistema Suplementar SPTrans,Subsistema Suplementar SPTrans,,,,existente,,-23.5860976680917,-46.58917452071487,dados,São Paulo,kml_6,"-23.586098,-46.589175"
estacao_agregada_2090,Estação agregada 2090,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.45724921444207,-46.49293637830392,dados,São Paulo,,"-23.457249,-46.492936"
estacao_agregada_2091,Estação agregada 2091,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.45906070497988,-46.49557906863559,dados,São Paulo,,"-23.459061,-46.495579"
estacao_agregada_2092,Estação agregada 2092,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.46133060116842,-46.49793413740294,dados,São Paulo,,"-23.461331,-46.497934"
estacao_agregada_2093,Estação agregada 2093,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.4650893237518,-46.50099560057794,dados,São Paulo,,"-23.465089,-46.500996"
estacao_agregada_2094,Estação agregada 2094,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.46754008900906,-46.5075645079779,dados,São Paulo,,"-23.467540,-46.507565"
estacao_agregada_2095,Estação agregada 2095,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.47230369253411,-46.52077389589312,dados,São Paulo,,"-23.472304,-46.520774"
estacao_agregada_2096,Estação agregada 2096,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.47267880116449,-46.5248996996161,dados,São Paulo,,"-23.472679,-46.524900"
estacao_agregada_2097,Estação agregada 2097,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.47487740247171,-46.53302939005876,dados,São Paulo,,"-23.474877,-46.533029"
estacao_agregada_2098,Estação agregada 2098,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.48271925741386,-46.53920751327998,dados,São Paulo,,"-23.482719,-46.539208"
estacao_agregada_2099,Estação agregada 2099,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.47264530010692,-46.5463839223974,dados,São Paulo,,"-23.472645,-46.546384"
estacao_agregada_2100,Estação agregada 2100,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.46367800417488,-46.54791994026583,dados,São Paulo,,"-23.463678,-46.547920"
estacao_agregada_2101,Estação agregada 2101,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.45848014041164,-46.54855303477985,dados,São Paulo,,"-23.458480,-46.548553"
estacao_agregada_2102,Estação agregada 2102,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.45565924056185,-46.54833941343288,dados,São Paulo,,"-23.455659,-46.548339"
estacao_agregada_2103,Estação agregada 2103,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.46108795088065,-46.56157269983159,dados,São Paulo,,"-23.461088,-46.561573"
estacao_agregada_2104,Estação agregada 2104,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.45879625778639,-46.56360364630641,dados,São Paulo,,"-23.458796,-46.563604"
estacao_agregada_2105,Estação agregada 2105,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.51402203985561,-46.86937106189205,dados,São Paulo,,"-23.514022,-46.869371"
estacao_agregada_2106,Estação agregada 2106,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.51701745750237,-46.86764804226965,dados,São Paulo,,"-23.517017,-46.867648"
estacao_agregada_2107,Estação agregada 2107,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.51832134562204,-46.86503649028375,dados,São Paulo,,"-23.518321,-46.865036"
estacao_agregada_2108,Estação agregada 2108,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.52909605784883,-46.78784048731881,dados,São Paulo,,"-23.529096,-46.787840"
estacao_agregada_2109,Estação agregada 2109,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.5363538794352,-46.78092591450493,dados,São Paulo,,"-23.536354,-46.780926"
estacao_agregada_2110,Estação agregada 2110,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.55412901873197,-46.75650564619519,dados,São Paulo,kml_46,"-23.554129,-46.756506"
estacao_agregada_2111,Estação agregada 2111,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.72045014280923,-46.5510011339538,dados,São Paulo,,"-23.720450,-46.551001"
estacao_agregada_2112,Estação agregada 2112,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.71723971717028,-46.55143793669068,dados,São Paulo,,"-23.717240,-46.551438"
estacao_agregada_2113,Estação agregada 2113,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.70150979262462,-46.55292641033497,dados,São Paulo,,"-23.701510,-46.552926"
estacao_agregada_2114,Estação agregada 2114,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.61601087750847,-46.47654101239031,dados,São Paulo,kml_54,"-23.616011,-46.476541"
estacao_agregada_2115,Estação agregada 2115,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62462354406223,-46.48481309212665,dados,São Paulo,,"-23.624624,-46.484813"
estacao_agregada_2116,Estação agregada 2116,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62595376966594,-46.4969487649631,dados,São Paulo,,"-23.625954,-46.496949"
estacao_agregada_2117,Estação agregada 2117,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62719987372799,-46.50704950313623,dados,São Paulo,,"-23.627200,-46.507050"
