terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito,latlon
800016492,Terminal Parque Dom Pedro II - Plat 01,Term. Parque Dom Pedro II - Plat 01 Ref.: Plataforma 01 - (pmv - 05),-23.547152,-46.630393,onibus,municipal,existente,São Paulo,kml_94,"-23.547152,-46.630393"
800016493,Terminal Parque Dom Pedro II - Plat 01,Term. Parque Dom Pedro II - Plat 01 Ref.: Plataforma 01 - (pmv - 06).,-23.546986,-46.630503,onibus,municipal,existente,São Paulo,kml_94,"-23.546986,-46.630503"
800016494,Terminal Parque Dom Pedro II - Plat 01,Term. Parque Dom Pedro II - Plat 01 Ref.: Plataforma 01 - (pmv - 07).,-23.546826,-46.630612,onibus,municipal,existente,São Paulo,kml_94,"-23.546826,-46.630612"
800016496,Terminal Parque Dom Pedro II - Plat 01,Term. Parque Dom Pedro II - Plat 01 Ref.: Plataforma 01 - (pmv - 09).,-23.546587,-46.630777,onibus,municipal,existente,São Paulo,kml_94,"-23.546587,-46.630777"
800016500,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 10),-23.546269,-46.630925,onibus,municipal,existente,São Paulo,kml_94,"-23.546269,-46.630925"
800016501,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 11) - Vago,-23.546427,-46.630809,onibus,municipal,existente,São Paulo,kml_94,"-23.546427,-46.630809"
800016502,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 12),-23.546562,-46.63071,onibus,municipal,existente,São Paulo,kml_94,"-23.546562,-46.630710"
800016503,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 13),-23.546661,-46.630635,onibus,municipal,existente,São Paulo,kml_94,"-23.546661,-46.630635"
800016504,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Term. Pq. Dom Pedro Ii - Plat 02 (pmv - 14),-23.546798,-46.630543,onibus,municipal,existente,São Paulo,kml_94,"-23.546798,-46.630543"
800016505,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 15),-23.546958,-46.630401,onibus,municipal,existente,São Paulo,kml_94,"-23.546958,-46.630401"
800016506,Terminal Parque Dom Pedro II - Plat 02,Term. Parque Dom Pedro II - Plat 02 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 16),-23.547451,-46.630072,onibus,municipal,existente,São Paulo,kml_94,"-23.547451,-46.630072"
800016510,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 20),-23.547642,-46.629743,onibus,municipal,existente,São Paulo,kml_94,"-23.547642,-46.629743"
800016512,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 22),-23.547318,-46.62998,onibus,municipal,existente,São Paulo,kml_94,"-23.547318,-46.629980"
800016514,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 24).,-23.547055,-46.630144,onibus,municipal,existente,São Paulo,kml_94,"-23.547055,-46.630144"
800016516,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 26),-23.546776,-46.630307,onibus,municipal,existente,São Paulo,kml_94,"-23.546776,-46.630307"
800016518,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 28),-23.546596,-46.630462,onibus,municipal,existente,São Paulo,kml_94,"-23.546596,-46.630462"
800016519,Terminal Parque Dom Pedro II - Plat 03,Term. Parque Dom Pedro II - Plat 03 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 29),-23.546483,-46.630521,onibus,municipal,existente,São Paulo,kml_94,"-23.546483,-46.630521"
800016520,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 31),-23.546588,-46.630359,onibus,municipal,existente,São Paulo,kml_94,"-23.546588,-46.630359"
800016521,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 32),-23.54674,-46.630261,onibus,municipal,existente,São Paulo,kml_94,"-23.546740,-46.630261"
800016522,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 33),-23.546876,-46.630176,onibus,municipal,existente,São Paulo,kml_94,"-23.546876,-46.630176"
800016523,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 34),-23.546987,-46.630103,onibus,municipal,existente,São Paulo,kml_94,"-23.546987,-46.630103"
800016524,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 35),-23.547106,-46.630039,onibus,municipal,existente,São Paulo,kml_94,"-23.547106,-46.630039"
800016531,Terminal Parque Dom Pedro II - Plat 04,Term. Parque Dom Pedro II - Plat 04 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 42).,-23.547891,-46.629487,onibus,municipal,existente,São Paulo,kml_94,"-23.547891,-46.629487"
800016532,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 43).,-23.547661,-46.629409,onibus,municipal,existente,São Paulo,kml_94,"-23.547661,-46.629409"
800016533,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 44),-23.547507,-46.629509,onibus,municipal,existente,São Paulo,kml_94,"-23.547507,-46.629509"
800016534,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 45),-23.547317,-46.629636,onibus,municipal,existente,São Paulo,kml_94,"-23.547317,-46.629636"
800016536,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 47),-23.547029,-46.629839,onibus,municipal,existente,São Paulo,kml_94,"-23.547029,-46.629839"
800016537,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 48),-23.546921,-46.629921,onibus,municipal,existente,São Paulo,kml_94,"-23.546921,-46.629921"
800016538,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 49).,-23.5468,-46.630001,onibus,municipal,existente,São Paulo,kml_94,"-23.546800,-46.630001"
800016539,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 50).,-23.546672,-46.630078,onibus,municipal,existente,São Paulo,kml_94,"-23.546672,-46.630078"
800016540,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 51).,-23.546553,-46.630168,onibus,municipal,existente,São Paulo,kml_94,"-23.546553,-46.630168"
800016541,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 53),-23.546429,-46.630252,onibus,municipal,existente,São Paulo,kml_94,"-23.546429,-46.630252"
800016542,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 54),-23.546414,-46.630191,onibus,municipal,existente,São Paulo,kml_94,"-23.546414,-46.630191"
800016543,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 55).,-23.546528,-46.630105,onibus,municipal,existente,São Paulo,kml_94,"-23.546528,-46.630105"
800016544,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 56).,-23.546643,-46.630032,onibus,municipal,existente,São Paulo,kml_94,"-23.546643,-46.630032"
800016546,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 58),-23.546902,-46.629861,onibus,municipal,existente,São Paulo,kml_94,"-23.546902,-46.629861"
800016547,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 59),-23.547014,-46.629795,onibus,municipal,existente,São Paulo,kml_94,"-23.547014,-46.629795"
800016549,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 61),-23.547245,-46.62962,onibus,municipal,existente,São Paulo,kml_94,"-23.547245,-46.629620"
800016550,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 62) - Vago,-23.547413,-46.629507,onibus,municipal,existente,São Paulo,kml_94,"-23.547413,-46.629507"
800016552,Terminal Parque Dom Pedro II - Plat 06,Term. Parque Dom Pedro II - Plat 06 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 64),-23.547724,-46.629243,onibus,municipal,existente,São Paulo,kml_94,"-23.547724,-46.629243"
800016553,Terminal Parque Dom Pedro II - Plat 05,Term. Parque Dom Pedro II - Plat 05 Ref.: Av Do Estado/ Vdto Antonio Nakashima - (pmv - 52).,-23.546496,-46.63021,onibus,municipal,existente,São Paulo,kml_94,"-23.546496,-46.630210"
820005694,Terminal Metrô Tatuapé (lado Norte),Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.539795,-46.576335,onibus,municipal,existente,São Paulo,kml_32,"-23.539795,-46.576335"
820005700,"Terminal Metrô Tatuapé (lado Norte), 0",Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.539845,-46.57671,onibus,municipal,existente,São Paulo,kml_32,"-23.539845,-46.576710"
820005701,"Terminal Metrô Tatuapé (lado Norte), 0",Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.53992,-46.57714,onibus,municipal,existente,São Paulo,kml_32,"-23.539920,-46.577140"
820005702,"Terminal Metrô Tatuapé (lado Norte), 0",Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.539977,-46.577473,onibus,municipal,existente,São Paulo,kml_32,"-23.539977,-46.577473"
820005703,"Terminal Metrô Tatuapé (lado Norte), 0",Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.539913,-46.577519,onibus,municipal,existente,São Paulo,kml_32,"-23.539913,-46.577519"
820005704,Terminal Metrô Tatuapé (lado Norte),Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.539846,-46.577164,onibus,municipal,existente,São Paulo,kml_32,"-23.539846,-46.577164"
820005705,"Terminal Metrô Tatuapé (lado Norte), 0",Term. Metrô Tatuapé (lado Norte) Ref.: Terminal Metro Tatuape/ R Henrique Sertorio,-23.5398,-46.576867,onibus,municipal,existente,São Paulo,kml_32,"-23.539800,-46.576867"
820012445,"Terminal Aricanduva, 0",Ref.: Estr Da Penha/ R Frei Bertoldo,-23.528508,-46.55457,onibus,municipal,existente,São Paulo,kml_34,"-23.528508,-46.554570"
820012446,"Terminal Aricanduva, 0",Ref.: Estr Da Penha/ R Frei Bertoldo,-23.528236,-46.554738,onibus,municipal,existente,São Paulo,kml_34,"-23.528236,-46.554738"
820012449,"Terminal Aricanduva, 0",Term. Aricanduva Ref.: Av. Celso Garcia X Av. Airton Pretini,-23.528919,-46.554263,onibus,municipal,existente,São Paulo,kml_34,"-23.528919,-46.554263"
820012450,"Terminal Aricanduva, 0",Term. Aricanduva Ref.: Av. Celso Garcia X Av. Airton Pretini,-23.528449,-46.554554,onibus,municipal,existente,São Paulo,kml_34,"-23.528449,-46.554554"
820012453,"Terminal Aricanduva, 0",Term. Aricanduva Ref.: Av. Celso Garcia X Av. Airton Pretini,-23.528654,-46.554421,onibus,municipal,existente,São Paulo,kml_34,"-23.528654,-46.554421"
820012455,"Terminal Aricanduva, 0",,-23.529052,-46.55419,onibus,municipal,existente,São Paulo,kml_34,"-23.529052,-46.554190"
820012456,"Terminal Aricanduva, 0",Ref.: Av. Celso Garcia X Av. Airton Pretini,-23.529312,-46.554027,onibus,municipal,existente,São Paulo,kml_34,"-23.529312,-46.554027"
820012489,Terminal Metrô Carrão (lado Sul) Plat. D,Term. Metrô Carrão (lado Sul) Plat. D Ref.: Plataforma D,-23.538742,-46.564444,onibus,municipal,existente,São Paulo,kml_32,"-23.538742,-46.564444"
820012490,"Terminal Metrô Carrão (lado Sul) Plat. D, 0",Term. Metrô Carrão (lado Sul) Plat. D Ref.: Plataforma D,-23.538636,-46.563909,onibus,municipal,existente,São Paulo,kml_32,"-23.538636,-46.563909"
820012491,"Terminal Metrô Carrão (lado Sul) Plat. D, 0",Term. Metrô Carrão (lado Sul) Plat. D Ref.: Plataforma D,-23.53853,-46.563362,onibus,municipal,existente,São Paulo,kml_32,"-23.538530,-46.563362"
820012492,Terminal Metrô Carrão (lado Sul) Plat. D,Term. Metrô Carrão (lado Sul) Plat. D Ref.: Plataforma D,-23.538443,-46.562934,onibus,municipal,existente,São Paulo,kml_32,"-23.538443,-46.562934"
820012493,"Terminal Metrô Carrão (lado Sul) Plat. D, 0",Term. Metrô Carrão (lado Sul) Plat. D Ref.: Plataforma D,-23.538379,-46.562826,onibus,municipal,existente,São Paulo,kml_32,"-23.538379,-46.562826"
820012496,Terminal Metrô Carrão (lado Sul) Plat. C,Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plataforma C,-23.538455,-46.563566,onibus,municipal,existente,São Paulo,kml_32,"-23.538455,-46.563566"
820012497,"Terminal Metrô Carrão (lado Sul) Plat. C, 0",Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plataforma C,-23.538514,-46.563865,onibus,municipal,existente,São Paulo,kml_32,"-23.538514,-46.563865"
820012498,"Terminal Metrô Carrão (lado Sul) Plat. C, 0",Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plat. C,-23.538572,-46.564204,onibus,municipal,existente,São Paulo,kml_32,"-23.538572,-46.564204"
820012499,"Terminal Metrô Carrão (lado Sul) Plat. C, 0",Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plataforma C,-23.538635,-46.564549,onibus,municipal,existente,São Paulo,kml_32,"-23.538635,-46.564549"
840002042,Terminal Metrô Parada Inglesa,Ref.: R Prf. Marcondes Domingues/ R Inglesa,-23.486684,-46.608124,onibus,municipal,existente,São Paulo,kml_96,"-23.486684,-46.608124"
840002046,Terminal Metrô Parada Inglesa,Ref.: R Prf. Marcondes Domingues/ R Inglesa,-23.486802,-46.608075,onibus,municipal,existente,São Paulo,kml_96,"-23.486802,-46.608075"
840002049,Terminal Metrô Parada Inglesa,Term. Metrô Parada Inglesa Ref.: R Prf. Marcondes Domingues/ R Inglesa,-23.486857,-46.608417,onibus,municipal,existente,São Paulo,kml_96,"-23.486857,-46.608417"
850011542,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 3 (6805-31),-23.643646,-46.734277,onibus,municipal,existente,São Paulo,kml_3,"-23.643646,-46.734277"
850011544,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 5 (6836-10),-23.643672,-46.733999,onibus,municipal,existente,São Paulo,kml_3,"-23.643672,-46.733999"
850011554,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 16 (6803-10),-23.643817,-46.734454,onibus,municipal,existente,São Paulo,kml_3,"-23.643817,-46.734454"
920010969,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av Professor Noe Azevedo/ R Vergueiro,-23.589407,-46.634161,onibus,municipal,existente,São Paulo,kml_75,"-23.589407,-46.634161"
920010970,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av Professor Noe Azevedo/ R Vergueiro,-23.58937,-46.633766,onibus,municipal,existente,São Paulo,kml_75,"-23.589370,-46.633766"
920010971,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av Professor Noe Azevedo/ Av. Lins De Vasconcelos,-23.589351,-46.633498,onibus,municipal,existente,São Paulo,kml_75,"-23.589351,-46.633498"
920010973,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av Professor Noe Azevedo/ R Vergueiro,-23.589442,-46.633676,onibus,municipal,existente,São Paulo,kml_75,"-23.589442,-46.633676"
920010974,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av Professor Noe Azevedo/ R Vergueiro,-23.589461,-46.633867,onibus,municipal,existente,São Paulo,kml_75,"-23.589461,-46.633867"
920010976,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: R Cornelio De Paula Junior/ Av Professor Noe Azevedo,-23.589499,-46.634293,onibus,municipal,existente,São Paulo,kml_75,"-23.589499,-46.634293"
920016434,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Av Conselheiro Rodrigues Alves/ R Machado De Assis,-23.581949,-46.638442,onibus,municipal,existente,São Paulo,kml_75,"-23.581949,-46.638442"
920016435,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Av Conselheiro Rodrigues Alves/ R Machado De Assis,-23.582183,-46.638318,onibus,municipal,existente,São Paulo,kml_75,"-23.582183,-46.638318"
920016437,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Av Conselheiro Rodrigues Alves/ R Machado De Assis,-23.582385,-46.637946,onibus,municipal,existente,São Paulo,kml_75,"-23.582385,-46.637946"
920016438,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Av Conselheiro Rodrigues Alves/ R Machado De Assis,-23.582218,-46.638069,onibus,municipal,existente,São Paulo,kml_75,"-23.582218,-46.638069"
920016439,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Av Conselheiro Rodrigues Alves/ R Machado De Assis,-23.582056,-46.638171,onibus,municipal,existente,São Paulo,kml_75,"-23.582056,-46.638171"
930012481,Terminal Metrô Penha (lado Sul),Term. Metrô Penha (lado Sul) Ref.: R Julio Colaco/ R Rodeio,-23.534038,-46.542391,onibus,municipal,existente,São Paulo,kml_80,"-23.534038,-46.542391"
950014429,"Terminal V. Prudente, 216","Term. V. Prudente, 216 Ref.: R Imbarie/ R Ibitirama - R. Trocari",-23.583885,-46.584781,onibus,municipal,existente,São Paulo,kml_6,"-23.583885,-46.584781"
